series_id,commodity,variable,importance,type,split
Onions_Dindigul,Onions,time_idx,0.011388137936592102,encoder,train
Onions_Dindigul,Onions,year,0.04251696169376373,encoder,train
Onions_Dindigul,Onions,month,0.005851874127984047,encoder,train
Onions_Dindigul,Onions,month_sin,0.040041226893663406,encoder,train
Onions_Dindigul,Onions,month_cos,0.03665905073285103,encoder,train
Onions_Dindigul,Onions,covid_lockdown,0.06185318902134895,encoder,train
Onions_Dindigul,Onions,relative_time_idx,0.033276692032814026,encoder,train
Onions_Dindigul,Onions,log_price,0.03382768854498863,encoder,train
Onions_Dindigul,Onions,temperature_mean,0.12340068817138672,encoder,train
Onions_Dindigul,Onions,rainfall_monthly,0.004441097844392061,encoder,train
Onions_Dindigul,Onions,humidity_mean,0.06999370455741882,encoder,train
Onions_Dindigul,Onions,price_lag_1m,0.03116728365421295,encoder,train
Onions_Dindigul,Onions,price_lag_12m,0.04314480349421501,encoder,train
Onions_Dindigul,Onions,rolling_3m,0.016254540532827377,encoder,train
Onions_Dindigul,Onions,rolling_6m,0.05544460192322731,encoder,train
Onions_Dindigul,Onions,yoy_change,0.02058003656566143,encoder,train
Onions_Dindigul,Onions,rain_deficit,0.18904435634613037,encoder,train
Onions_Dindigul,Onions,rain_excess,0.11313552409410477,encoder,train
Onions_Dindigul,Onions,heat_stress,0.01321410108357668,encoder,train
Onions_Dindigul,Onions,cold_stress,0.031426671892404556,encoder,train
Onions_Ernakulam,Onions,season,0.04098108783364296,encoder,train
Onions_Ernakulam,Onions,time_idx,0.0066642421297729015,encoder,train
Onions_Ernakulam,Onions,year,0.04112253338098526,encoder,train
Onions_Ernakulam,Onions,month,0.02278999052941799,encoder,train
Onions_Ernakulam,Onions,month_sin,0.020939575508236885,encoder,train
Onions_Ernakulam,Onions,month_cos,0.025353150442242622,encoder,train
Onions_Ernakulam,Onions,covid_lockdown,0.0376327820122242,encoder,train
Onions_Ernakulam,Onions,relative_time_idx,0.030430389568209648,encoder,train
Onions_Ernakulam,Onions,log_price,0.029244542121887207,encoder,train
Onions_Ernakulam,Onions,temperature_mean,0.2011478990316391,encoder,train
Onions_Ernakulam,Onions,rainfall_monthly,0.008698615245521069,encoder,train
Onions_Ernakulam,Onions,humidity_mean,0.08006913214921951,encoder,train
Onions_Ernakulam,Onions,price_lag_1m,0.033423759043216705,encoder,train
Onions_Ernakulam,Onions,price_lag_12m,0.029450103640556335,encoder,train
Onions_Ernakulam,Onions,rolling_3m,0.014020207338035107,encoder,train
Onions_Ernakulam,Onions,rolling_6m,0.03571254387497902,encoder,train
Onions_Ernakulam,Onions,yoy_change,0.02171662636101246,encoder,train
Onions_Ernakulam,Onions,rain_deficit,0.20574231445789337,encoder,train
Onions_Ernakulam,Onions,rain_excess,0.08242394775152206,encoder,train
Onions_Ernakulam,Onions,heat_stress,0.009482941590249538,encoder,train
Onions_Ernakulam,Onions,cold_stress,0.02295357920229435,encoder,train
Onions_Guwahati,Onions,season,0.03787635639309883,encoder,train
Onions_Guwahati,Onions,time_idx,0.007240201812237501,encoder,train
Onions_Guwahati,Onions,year,0.08357476443052292,encoder,train
Onions_Guwahati,Onions,month,0.008659441955387592,encoder,train
Onions_Guwahati,Onions,month_sin,0.02651873417198658,encoder,train
Onions_Guwahati,Onions,month_cos,0.025167295709252357,encoder,train
Onions_Guwahati,Onions,covid_lockdown,0.05499805137515068,encoder,train
Onions_Guwahati,Onions,relative_time_idx,0.02967967838048935,encoder,train
Onions_Guwahati,Onions,log_price,0.03860801085829735,encoder,train
Onions_Guwahati,Onions,temperature_mean,0.11237022280693054,encoder,train
Onions_Guwahati,Onions,rainfall_monthly,0.005153031554073095,encoder,train
Onions_Guwahati,Onions,humidity_mean,0.09649083018302917,encoder,train
Onions_Guwahati,Onions,price_lag_1m,0.03611721843481064,encoder,train
Onions_Guwahati,Onions,price_lag_12m,0.036139022558927536,encoder,train
Onions_Guwahati,Onions,rolling_3m,0.017203649505972862,encoder,train
Onions_Guwahati,Onions,rolling_6m,0.030909961089491844,encoder,train
Onions_Guwahati,Onions,yoy_change,0.023546019569039345,encoder,train
Onions_Guwahati,Onions,rain_deficit,0.17434698343276978,encoder,train
Onions_Guwahati,Onions,rain_excess,0.12064910680055618,encoder,train
Onions_Guwahati,Onions,heat_stress,0.012825429439544678,encoder,train
Onions_Guwahati,Onions,cold_stress,0.021925978362560272,encoder,train
Onions_Hyderabad,Onions,season,0.04036463052034378,encoder,train
Onions_Hyderabad,Onions,time_idx,0.017544986680150032,encoder,train
Onions_Hyderabad,Onions,year,0.0370023287832737,encoder,train
Onions_Hyderabad,Onions,month,0.0059072598814964294,encoder,train
Onions_Hyderabad,Onions,month_sin,0.05585583671927452,encoder,train
Onions_Hyderabad,Onions,month_cos,0.025763636454939842,encoder,train
Onions_Hyderabad,Onions,covid_lockdown,0.07201270759105682,encoder,train
Onions_Hyderabad,Onions,relative_time_idx,0.03381666541099548,encoder,train
Onions_Hyderabad,Onions,log_price,0.04915629327297211,encoder,train
Onions_Hyderabad,Onions,temperature_mean,0.07734745740890503,encoder,train
Onions_Hyderabad,Onions,rainfall_monthly,0.0034476006403565407,encoder,train
Onions_Hyderabad,Onions,humidity_mean,0.08030185848474503,encoder,train
Onions_Hyderabad,Onions,price_lag_1m,0.024839254096150398,encoder,train
Onions_Hyderabad,Onions,price_lag_12m,0.0380423329770565,encoder,train
